-0.889771	-0.136193	0.435614	0.000000	-0.449884	0.422521	-0.786817	0.000000	-0.076897	-0.896062	-0.437218	0.000000	0.084926	1.483964	0.170503	1.000000	
-0.887688	-0.274157	0.369930	0.000000	-0.456626	0.420892	-0.783800	0.000000	0.059184	-0.864689	-0.498808	0.000000	0.058709	1.479151	0.184547	1.000000	
-0.834727	-0.442125	0.328264	0.000000	-0.507957	0.388035	-0.769031	0.000000	0.212630	-0.808674	-0.548484	0.000000	0.026777	1.467364	0.195695	1.000000	
-0.837311	-0.207955	0.505633	0.000000	-0.515512	0.608328	-0.603477	0.000000	-0.182095	-0.765958	-0.616563	0.000000	0.197312	1.357815	0.133288	1.000000	
-0.800871	-0.161985	0.576512	0.000000	-0.563365	0.530219	-0.633631	0.000000	-0.203039	-0.832243	-0.515893	0.000000	0.206101	1.398762	0.112879	1.000000	
-0.809461	-0.272602	0.520058	0.000000	-0.585872	0.433901	-0.684459	0.000000	-0.039069	-0.858731	-0.510935	0.000000	0.167189	1.415772	0.118640	1.000000	
-0.805124	-0.396752	0.440866	0.000000	-0.586706	0.423861	-0.690013	0.000000	0.086898	-0.814205	-0.574037	0.000000	0.132542	1.411693	0.132627	1.000000	
-0.783614	-0.443920	0.434607	0.000000	-0.620616	0.527842	-0.579843	0.000000	0.028000	-0.724098	-0.689129	0.000000	0.150023	1.364306	0.137525	1.000000	
-0.768086	-0.416326	0.486536	0.000000	-0.636712	0.577380	-0.511107	0.000000	-0.068129	-0.702357	-0.708557	0.000000	0.177338	1.343793	0.134988	1.000000	
-0.749350	-0.410922	0.519247	0.000000	-0.649400	0.609332	-0.454966	0.000000	-0.129438	-0.678128	-0.723455	0.000000	0.207256	1.316030	0.117758	1.000000	
-0.694116	-0.385856	0.607716	0.000000	-0.696844	0.571941	-0.432773	0.000000	-0.180590	-0.723877	-0.665875	0.000000	0.231925	1.336889	0.095250	1.000000	
-0.647366	-0.367182	0.667903	0.000000	-0.738685	0.518157	-0.431113	0.000000	-0.187781	-0.772458	-0.606669	0.000000	0.248777	1.365684	0.076750	1.000000	
-0.682725	-0.466923	0.562024	0.000000	-0.728254	0.497404	-0.471418	0.000000	-0.059437	-0.731145	-0.679628	0.000000	0.166752	1.343960	0.120308	1.000000	
-0.733124	-0.492865	0.468629	0.000000	-0.679599	0.557224	-0.477124	0.000000	-0.025974	-0.668271	-0.743464	0.000000	0.143538	1.329281	0.137985	1.000000	
-0.759735	-0.547808	0.350298	0.000000	-0.645501	0.570535	-0.507757	0.000000	0.078296	-0.611879	-0.787067	0.000000	0.114048	1.330442	0.163354	1.000000	
-0.738097	-0.557480	0.380038	0.000000	-0.661208	0.485616	-0.571823	0.000000	0.134227	-0.673345	-0.727042	0.000000	0.089211	1.362297	0.165738	1.000000	
